ID,Benchmark,Data_Indices,Status,Error_Type
gsm8k_240_1,gsm8k,625_10_847,verified_correct,
gsm8k_242_1,gsm8k,823_389,verified_correct,
gsm8k_240_0,gsm8k,625_10_847,verified_incorrect,
gsm8k_241_1,gsm8k,216_161,verified_correct,
gsm8k_243_0,gsm8k,359_158,verified_incorrect,
gsm8k_244_1,gsm8k,202_434,verified_incorrect,
gsm8k_244_0,gsm8k,202_434,verified_incorrect,
gsm8k_243_1,gsm8k,359_158,verified_incorrect,
gsm8k_246_1,gsm8k,304_675_939,verified_correct,
gsm8k_245_0,gsm8k,596_71,verified_incorrect,
gsm8k_245_1,gsm8k,596_71,verified_correct,
gsm8k_247_0,gsm8k,868_454_620,verified_correct,
gsm8k_248_0,gsm8k,496_457_297,verified_correct,
gsm8k_248_1,gsm8k,496_457_297,verified_correct,
gsm8k_247_1,gsm8k,868_454_620,verified_incorrect,
gsm8k_249_0,gsm8k,965_242,verified_incorrect,
gsm8k_249_1,gsm8k,965_242,verified_incorrect,
gsm8k_246_0,gsm8k,304_675_939,verified_correct,
gsm8k_251_0,gsm8k,268_176_446,verified_correct,
gsm8k_252_0,gsm8k,245_835,verified_correct,
gsm8k_252_1,gsm8k,245_835,verified_correct,
gsm8k_250_0,gsm8k,156_76_183,verified_incorrect,
gsm8k_251_1,gsm8k,268_176_446,verified_correct,
gsm8k_250_1,gsm8k,156_76_183,verified_incorrect,
gsm8k_253_1,gsm8k,582_633,verified_incorrect,
gsm8k_253_0,gsm8k,582_633,verified_correct,
gsm8k_254_0,gsm8k,308_490_249,verified_incorrect,
gsm8k_254_1,gsm8k,308_490_249,verified_correct,
gsm8k_255_0,gsm8k,551_93_450,verified_correct,
gsm8k_257_0,gsm8k,0_593_989,verified_correct,
gsm8k_256_1,gsm8k,237_402,verified_incorrect,
gsm8k_257_1,gsm8k,0_593_989,verified_incorrect,
gsm8k_258_0,gsm8k,768_228,verified_correct,
gsm8k_256_0,gsm8k,237_402,verified_incorrect,
gsm8k_258_1,gsm8k,768_228,verified_correct,
gsm8k_255_1,gsm8k,551_93_450,verified_correct,
gsm8k_259_0,gsm8k,306_688,verified_incorrect,
gsm8k_259_1,gsm8k,306_688,verified_incorrect,
gsm8k_260_1,gsm8k,951_838,verified_correct,
gsm8k_261_1,gsm8k,959_374_371,execution_failed,TypeError
gsm8k_261_0,gsm8k,959_374_371,verified_incorrect,
gsm8k_262_0,gsm8k,376_907,verified_correct,
gsm8k_260_0,gsm8k,951_838,verified_incorrect,
gsm8k_263_0,gsm8k,250_398,verified_correct,
gsm8k_262_1,gsm8k,376_907,verified_correct,
gsm8k_264_0,gsm8k,129_72,verified_incorrect,
gsm8k_263_1,gsm8k,250_398,verified_correct,
gsm8k_264_1,gsm8k,129_72,verified_correct,
gsm8k_266_0,gsm8k,166_873,verified_incorrect,
gsm8k_265_1,gsm8k,561_673_662,verified_incorrect,
gsm8k_266_1,gsm8k,166_873,verified_correct,
gsm8k_267_0,gsm8k,98_793_998,verified_incorrect,
gsm8k_265_0,gsm8k,561_673_662,verified_correct,
gsm8k_268_0,gsm8k,718_25,verified_correct,
gsm8k_267_1,gsm8k,98_793_998,verified_incorrect,
gsm8k_268_1,gsm8k,718_25,verified_incorrect,
gsm8k_269_1,gsm8k,975_279,verified_correct,
gsm8k_269_0,gsm8k,975_279,verified_incorrect,
gsm8k_270_1,gsm8k,717_658_999,verified_correct,
gsm8k_270_0,gsm8k,717_658_999,verified_correct,
gsm8k_272_1,gsm8k,227_475,verified_incorrect,
gsm8k_271_1,gsm8k,296_256_298,verified_correct,
gsm8k_272_0,gsm8k,227_475,verified_incorrect,
gsm8k_271_0,gsm8k,296_256_298,verified_correct,
gsm8k_273_0,gsm8k,127_155_715,verified_incorrect,
gsm8k_274_0,gsm8k,253_796_117,verified_incorrect,
gsm8k_274_1,gsm8k,253_796_117,verified_incorrect,
gsm8k_273_1,gsm8k,127_155_715,verified_correct,
gsm8k_277_1,gsm8k,583_74,execution_failed,TypeError
gsm8k_275_1,gsm8k,332_831,verified_correct,
gsm8k_277_0,gsm8k,583_74,verified_incorrect,
gsm8k_278_0,gsm8k,970_426_273,verified_correct,
gsm8k_276_0,gsm8k,897_466_979,verified_correct,
gsm8k_275_0,gsm8k,332_831,verified_incorrect,
gsm8k_276_1,gsm8k,897_466_979,verified_incorrect,
gsm8k_279_1,gsm8k,815_261_559,verified_incorrect,
gsm8k_278_1,gsm8k,970_426_273,verified_incorrect,
gsm8k_279_0,gsm8k,815_261_559,verified_correct,
gsm8k_282_1,gsm8k,574_119,execution_failed,TypeError
gsm8k_281_0,gsm8k,430_562_707,verified_incorrect,
gsm8k_282_0,gsm8k,574_119,verified_correct,
gsm8k_283_0,gsm8k,943_810_448,verified_incorrect,
gsm8k_280_1,gsm8k,271_973_236,verified_correct,
gsm8k_281_1,gsm8k,430_562_707,verified_incorrect,
gsm8k_280_0,gsm8k,271_973_236,verified_incorrect,
gsm8k_283_1,gsm8k,943_810_448,verified_incorrect,
gsm8k_284_0,gsm8k,684_391,verified_correct,
gsm8k_284_1,gsm8k,684_391,verified_incorrect,
gsm8k_286_1,gsm8k,581_467_222,verified_correct,
gsm8k_285_0,gsm8k,764_86_182,verified_incorrect,
gsm8k_285_1,gsm8k,764_86_182,verified_correct,
gsm8k_286_0,gsm8k,581_467_222,verified_incorrect,
gsm8k_288_0,gsm8k,6_804_830,verified_correct,
gsm8k_288_1,gsm8k,6_804_830,verified_correct,
gsm8k_287_0,gsm8k,983_121,verified_correct,
gsm8k_287_1,gsm8k,983_121,verified_correct,
gsm8k_289_0,gsm8k,638_35_997,verified_correct,
gsm8k_289_1,gsm8k,638_35_997,verified_correct,
gsm8k_290_1,gsm8k,630_741_280,verified_incorrect,
gsm8k_290_0,gsm8k,630_741_280,verified_correct,
gsm8k_292_1,gsm8k,263_143,verified_incorrect,
gsm8k_291_0,gsm8k,473_801_11,verified_correct,
gsm8k_291_1,gsm8k,473_801_11,verified_correct,
gsm8k_293_1,gsm8k,49_929,verified_incorrect,
gsm8k_294_0,gsm8k,215_26_644,verified_correct,
gsm8k_292_0,gsm8k,263_143,verified_incorrect,
gsm8k_294_1,gsm8k,215_26_644,verified_incorrect,
gsm8k_293_0,gsm8k,49_929,verified_correct,
gsm8k_297_0,gsm8k,208_198,verified_incorrect,
gsm8k_295_0,gsm8k,34_162_177,verified_incorrect,
gsm8k_296_0,gsm8k,996_259_554,verified_incorrect,
gsm8k_297_1,gsm8k,208_198,verified_correct,
gsm8k_295_1,gsm8k,34_162_177,verified_incorrect,
gsm8k_296_1,gsm8k,996_259_554,verified_incorrect,
gsm8k_298_0,gsm8k,923_822,verified_correct,
gsm8k_298_1,gsm8k,923_822,verified_incorrect,
gsm8k_299_1,gsm8k,871_203,verified_incorrect,
gsm8k_299_0,gsm8k,871_203,verified_correct,
gsm8k_300_1,gsm8k,950_312,verified_correct,
gsm8k_300_0,gsm8k,950_312,verified_incorrect,
gsm8k_301_0,gsm8k,572_386,verified_correct,
gsm8k_302_0,gsm8k,498_555,verified_incorrect,
gsm8k_301_1,gsm8k,572_386,verified_correct,
gsm8k_302_1,gsm8k,498_555,verified_correct,
gsm8k_303_0,gsm8k,576_193_342,verified_correct,
gsm8k_304_0,gsm8k,124_327_700,verified_incorrect,
gsm8k_303_1,gsm8k,576_193_342,verified_correct,
gsm8k_304_1,gsm8k,124_327_700,verified_incorrect,
gsm8k_305_0,gsm8k,115_817_70,verified_incorrect,
gsm8k_305_1,gsm8k,115_817_70,verified_correct,
gsm8k_306_1,gsm8k,501_422_530,verified_incorrect,
gsm8k_307_1,gsm8k,962_532_192,verified_correct,
gsm8k_306_0,gsm8k,501_422_530,verified_incorrect,
gsm8k_307_0,gsm8k,962_532_192,verified_correct,
gsm8k_308_0,gsm8k,955_111,verified_correct,
gsm8k_309_0,gsm8k,200_619,verified_correct,
gsm8k_308_1,gsm8k,955_111,verified_correct,
gsm8k_309_1,gsm8k,200_619,verified_incorrect,
gsm8k_311_1,gsm8k,338_731_977,verified_correct,
gsm8k_310_0,gsm8k,560_276_672,verified_incorrect,
gsm8k_311_0,gsm8k,338_731_977,verified_incorrect,
gsm8k_312_0,gsm8k,601_640,verified_correct,
gsm8k_312_1,gsm8k,601_640,verified_correct,
gsm8k_310_1,gsm8k,560_276_672,verified_correct,
gsm8k_313_1,gsm8k,20_758,verified_correct,
gsm8k_314_0,gsm8k,729_282,verified_correct,
gsm8k_314_1,gsm8k,729_282,verified_correct,
gsm8k_313_0,gsm8k,20_758,verified_incorrect,
gsm8k_317_1,gsm8k,534_986_786,verified_correct,
gsm8k_316_0,gsm8k,447_83,verified_incorrect,
gsm8k_317_0,gsm8k,534_986_786,verified_incorrect,
gsm8k_316_1,gsm8k,447_83,verified_incorrect,
gsm8k_315_1,gsm8k,197_994,verified_incorrect,
gsm8k_315_0,gsm8k,197_994,verified_correct,
gsm8k_319_1,gsm8k,703_616_412,verified_incorrect,
gsm8k_318_1,gsm8k,116_372_288,verified_incorrect,
gsm8k_318_0,gsm8k,116_372_288,verified_correct,
gsm8k_319_0,gsm8k,703_616_412,verified_incorrect,
gsm8k_320_0,gsm8k,668_287,verified_incorrect,
gsm8k_321_0,gsm8k,641_481,verified_incorrect,
gsm8k_322_0,gsm8k,251_792,verified_correct,
gsm8k_320_1,gsm8k,668_287,verified_incorrect,
gsm8k_321_1,gsm8k,641_481,verified_correct,
gsm8k_323_0,gsm8k,325_12_365,verified_correct,
gsm8k_324_1,gsm8k,759_832,verified_incorrect,
gsm8k_324_0,gsm8k,759_832,verified_correct,
gsm8k_323_1,gsm8k,325_12_365,verified_correct,
gsm8k_322_1,gsm8k,251_792,verified_incorrect,
gsm8k_327_1,gsm8k,210_774_919,verified_correct,
gsm8k_326_0,gsm8k,945_631,verified_incorrect,
gsm8k_326_1,gsm8k,945_631,verified_correct,
gsm8k_328_0,gsm8k,889_787,verified_incorrect,
gsm8k_327_0,gsm8k,210_774_919,verified_correct,
gsm8k_328_1,gsm8k,889_787,verified_correct,
gsm8k_329_0,gsm8k,187_747,verified_incorrect,
gsm8k_325_1,gsm8k,14_860_335,verified_incorrect,
gsm8k_325_0,gsm8k,14_860_335,verified_correct,
gsm8k_329_1,gsm8k,187_747,verified_correct,
gsm8k_332_1,gsm8k,853_373,verified_incorrect,
gsm8k_331_0,gsm8k,727_990_339,verified_correct,
gsm8k_330_0,gsm8k,723_537_7,verified_correct,
gsm8k_331_1,gsm8k,727_990_339,verified_correct,
gsm8k_332_0,gsm8k,853_373,verified_correct,
gsm8k_330_1,gsm8k,723_537_7,verified_correct,
gsm8k_334_0,gsm8k,911_104_235,verified_incorrect,
gsm8k_333_0,gsm8k,827_654,verified_correct,
gsm8k_333_1,gsm8k,827_654,verified_incorrect,
gsm8k_334_1,gsm8k,911_104_235,verified_incorrect,
gsm8k_336_0,gsm8k,383_931,verified_incorrect,
gsm8k_336_1,gsm8k,383_931,verified_correct,
gsm8k_337_0,gsm8k,469_17,verified_correct,
gsm8k_337_1,gsm8k,469_17,verified_correct,
gsm8k_335_1,gsm8k,952_523,verified_correct,
gsm8k_339_0,gsm8k,763_484_956,verified_incorrect,
gsm8k_338_0,gsm8k,878_995_144,verified_correct,
gsm8k_339_1,gsm8k,763_484_956,verified_incorrect,
gsm8k_338_1,gsm8k,878_995_144,verified_correct,
gsm8k_335_0,gsm8k,952_523,verified_incorrect,
gsm8k_340_1,gsm8k,667_802,verified_correct,
gsm8k_340_0,gsm8k,667_802,verified_correct,
gsm8k_342_1,gsm8k,888_239_872,verified_incorrect,
gsm8k_342_0,gsm8k,888_239_872,verified_incorrect,
gsm8k_341_0,gsm8k,513_621_132,verified_correct,
gsm8k_341_1,gsm8k,513_621_132,verified_correct,
gsm8k_343_1,gsm8k,451_600,verified_incorrect,
gsm8k_344_0,gsm8k,435_272,verified_correct,
gsm8k_343_0,gsm8k,451_600,verified_correct,
gsm8k_344_1,gsm8k,435_272,verified_incorrect,
gsm8k_347_1,gsm8k,301_487_159,verified_incorrect,
gsm8k_345_0,gsm8k,890_824,verified_correct,
gsm8k_345_1,gsm8k,890_824,verified_correct,
gsm8k_347_0,gsm8k,301_487_159,verified_incorrect,
gsm8k_346_0,gsm8k,503_603_605,verified_incorrect,
gsm8k_348_1,gsm8k,56_612_349,verified_correct,
gsm8k_348_0,gsm8k,56_612_349,verified_incorrect,
gsm8k_349_1,gsm8k,45_205_614,verified_incorrect,
gsm8k_349_0,gsm8k,45_205_614,verified_correct,
gsm8k_346_1,gsm8k,503_603_605,verified_incorrect,
gsm8k_352_1,gsm8k,629_229_531,verified_correct,
gsm8k_351_0,gsm8k,874_882_234,verified_incorrect,
gsm8k_350_0,gsm8k,416_828_455,verified_correct,
gsm8k_351_1,gsm8k,874_882_234,verified_correct,
gsm8k_350_1,gsm8k,416_828_455,verified_correct,
gsm8k_353_0,gsm8k,420_518_917,verified_incorrect,
gsm8k_353_1,gsm8k,420_518_917,verified_correct,
gsm8k_352_0,gsm8k,629_229_531,verified_correct,
gsm8k_354_0,gsm8k,987_445,verified_incorrect,
gsm8k_354_1,gsm8k,987_445,verified_correct,
gsm8k_355_0,gsm8k,586_645,verified_correct,
gsm8k_355_1,gsm8k,586_645,verified_correct,
gsm8k_356_1,gsm8k,459_424_8,verified_correct,
gsm8k_357_1,gsm8k,622_533,verified_correct,
gsm8k_357_0,gsm8k,622_533,verified_correct,
gsm8k_356_0,gsm8k,459_424_8,verified_correct,
gsm8k_359_0,gsm8k,278_147,verified_correct,
gsm8k_358_0,gsm8k,948_865,verified_incorrect,
gsm8k_359_1,gsm8k,278_147,verified_incorrect,
gsm8k_358_1,gsm8k,948_865,verified_correct,
gsm8k_362_0,gsm8k,816_324_643,verified_correct,
gsm8k_361_0,gsm8k,470_953_573,verified_correct,
gsm8k_361_1,gsm8k,470_953_573,verified_correct,
gsm8k_360_1,gsm8k,840_898,verified_incorrect,
gsm8k_362_1,gsm8k,816_324_643,verified_incorrect,
gsm8k_360_0,gsm8k,840_898,verified_correct,
gsm8k_363_0,gsm8k,414_136,verified_incorrect,
gsm8k_364_0,gsm8k,678_676_535,verified_incorrect,
gsm8k_363_1,gsm8k,414_136,verified_correct,
gsm8k_364_1,gsm8k,678_676_535,verified_incorrect,
gsm8k_365_1,gsm8k,347_77_465,verified_incorrect,
gsm8k_367_1,gsm8k,556_220_839,verified_correct,
gsm8k_367_0,gsm8k,556_220_839,verified_correct,
gsm8k_365_0,gsm8k,347_77_465,verified_incorrect,
gsm8k_366_0,gsm8k,978_294_258,verified_incorrect,
gsm8k_366_1,gsm8k,978_294_258,verified_incorrect,
gsm8k_369_1,gsm8k,957_736_340,verified_correct,
gsm8k_368_0,gsm8k,903_128,verified_correct,
gsm8k_369_0,gsm8k,957_736_340,verified_incorrect,
gsm8k_368_1,gsm8k,903_128,verified_correct,
gsm8k_371_1,gsm8k,719_97_13,verified_incorrect,
gsm8k_371_0,gsm8k,719_97_13,verified_correct,
gsm8k_370_1,gsm8k,409_814,verified_incorrect,
gsm8k_370_0,gsm8k,409_814,verified_incorrect,
gsm8k_372_1,gsm8k,120_577_875,verified_incorrect,
gsm8k_372_0,gsm8k,120_577_875,verified_incorrect,
gsm8k_373_0,gsm8k,105_201,verified_incorrect,
gsm8k_374_0,gsm8k,517_241,verified_correct,
gsm8k_374_1,gsm8k,517_241,verified_correct,
gsm8k_373_1,gsm8k,105_201,verified_correct,
gsm8k_377_1,gsm8k,337_702_165,verified_correct,
gsm8k_376_0,gsm8k,427_369,verified_incorrect,
gsm8k_376_1,gsm8k,427_369,verified_incorrect,
gsm8k_375_1,gsm8k,585_844,verified_incorrect,
gsm8k_375_0,gsm8k,585_844,verified_correct,
gsm8k_378_0,gsm8k,754_514,verified_incorrect,
gsm8k_377_0,gsm8k,337_702_165,verified_correct,
gsm8k_379_0,gsm8k,85_836,verified_incorrect,
gsm8k_379_1,gsm8k,85_836,verified_incorrect,
gsm8k_378_1,gsm8k,754_514,verified_incorrect,
gsm8k_381_0,gsm8k,393_486,verified_incorrect,
gsm8k_380_0,gsm8k,927_468,verified_incorrect,
gsm8k_382_0,gsm8k,663_207_333,verified_correct,
gsm8k_380_1,gsm8k,927_468,verified_incorrect,
gsm8k_382_1,gsm8k,663_207_333,verified_incorrect,
gsm8k_381_1,gsm8k,393_486,verified_incorrect,
gsm8k_383_0,gsm8k,563_733_360,verified_correct,
gsm8k_384_0,gsm8k,972_922,verified_correct,
gsm8k_384_1,gsm8k,972_922,verified_incorrect,
gsm8k_383_1,gsm8k,563_733_360,verified_incorrect,
gsm8k_387_0,gsm8k,375_109_566,verified_correct,
gsm8k_386_1,gsm8k,780_233,verified_correct,
gsm8k_387_1,gsm8k,375_109_566,verified_correct,
gsm8k_385_0,gsm8k,938_730_909,verified_incorrect,
gsm8k_385_1,gsm8k,938_730_909,verified_incorrect,
gsm8k_386_0,gsm8k,780_233,verified_incorrect,
gsm8k_388_0,gsm8k,344_406_110,verified_correct,
gsm8k_388_1,gsm8k,344_406_110,verified_incorrect,
gsm8k_389_0,gsm8k,417_303_361,verified_correct,
gsm8k_389_1,gsm8k,417_303_361,verified_incorrect,
gsm8k_390_1,gsm8k,691_510,verified_correct,
gsm8k_391_0,gsm8k,191_714,verified_incorrect,
gsm8k_392_1,gsm8k,500_591,verified_incorrect,
gsm8k_390_0,gsm8k,691_510,verified_incorrect,
gsm8k_392_0,gsm8k,500_591,verified_incorrect,
gsm8k_391_1,gsm8k,191_714,verified_incorrect,
gsm8k_394_0,gsm8k,834_527_32,verified_incorrect,
gsm8k_393_0,gsm8k,58_351_355,verified_correct,
gsm8k_394_1,gsm8k,834_527_32,verified_incorrect,
gsm8k_393_1,gsm8k,58_351_355,verified_incorrect,
gsm8k_396_0,gsm8k,748_819,verified_incorrect,
gsm8k_396_1,gsm8k,748_819,verified_incorrect,
gsm8k_395_1,gsm8k,131_319_569,verified_correct,
gsm8k_397_0,gsm8k,149_692_433,verified_correct,
gsm8k_397_1,gsm8k,149_692_433,verified_correct,
gsm8k_395_0,gsm8k,131_319_569,verified_correct,
gsm8k_398_0,gsm8k,185_783,verified_correct,
gsm8k_398_1,gsm8k,185_783,verified_incorrect,
gsm8k_399_0,gsm8k,693,verified_correct,
gsm8k_399_1,gsm8k,693,verified_correct,
