ID,Benchmark,Data_Indices,Status,Error_Type
gsm8k_240_0,gsm8k,84_180,verified_incorrect,
gsm8k_241_0,gsm8k,0_838_210,verified_correct,
gsm8k_242_1,gsm8k,321_885,verified_correct,
gsm8k_242_0,gsm8k,321_885,verified_incorrect,
gsm8k_243_0,gsm8k,37_106,verified_incorrect,
gsm8k_243_1,gsm8k,37_106,verified_correct,
gsm8k_244_0,gsm8k,96_686_971,verified_correct,
gsm8k_244_1,gsm8k,96_686_971,verified_incorrect,
gsm8k_247_0,gsm8k,994_907,verified_incorrect,
gsm8k_245_0,gsm8k,108_251_333,verified_incorrect,
gsm8k_246_1,gsm8k,233_101,verified_incorrect,
gsm8k_247_1,gsm8k,994_907,verified_incorrect,
gsm8k_246_0,gsm8k,233_101,verified_incorrect,
gsm8k_245_1,gsm8k,108_251_333,verified_correct,
gsm8k_248_1,gsm8k,371_381,verified_incorrect,
gsm8k_248_0,gsm8k,371_381,verified_incorrect,
gsm8k_249_0,gsm8k,795_855_983,verified_incorrect,
gsm8k_249_1,gsm8k,795_855_983,verified_correct,
gsm8k_250_0,gsm8k,21_223_962,verified_incorrect,
gsm8k_251_1,gsm8k,405_79,verified_correct,
gsm8k_251_0,gsm8k,405_79,verified_correct,
gsm8k_252_0,gsm8k,362_356,verified_correct,
gsm8k_250_1,gsm8k,21_223_962,verified_incorrect,
gsm8k_253_0,gsm8k,30_937,verified_correct,
gsm8k_252_1,gsm8k,362_356,verified_correct,
gsm8k_254_0,gsm8k,558_567_261,verified_correct,
gsm8k_254_1,gsm8k,558_567_261,verified_correct,
gsm8k_253_1,gsm8k,30_937,verified_correct,
gsm8k_256_0,gsm8k,306_330,verified_incorrect,
gsm8k_256_1,gsm8k,306_330,verified_incorrect,
gsm8k_255_1,gsm8k,374_867_56,verified_correct,
gsm8k_257_1,gsm8k,711_936,verified_incorrect,
gsm8k_257_0,gsm8k,711_936,verified_incorrect,
gsm8k_255_0,gsm8k,374_867_56,verified_correct,
gsm8k_258_0,gsm8k,49_375,verified_incorrect,
gsm8k_258_1,gsm8k,49_375,verified_incorrect,
gsm8k_259_0,gsm8k,151_906_390,verified_incorrect,
gsm8k_259_1,gsm8k,151_906_390,verified_incorrect,
gsm8k_260_1,gsm8k,811_60,verified_correct,
gsm8k_261_1,gsm8k,43_153,verified_correct,
gsm8k_261_0,gsm8k,43_153,verified_incorrect,
gsm8k_262_0,gsm8k,407_570_747,verified_correct,
gsm8k_262_1,gsm8k,407_570_747,verified_correct,
gsm8k_260_0,gsm8k,811_60,verified_correct,
gsm8k_263_0,gsm8k,394_668,verified_correct,
gsm8k_264_0,gsm8k,376_896,verified_correct,
gsm8k_264_1,gsm8k,376_896,verified_correct,
gsm8k_263_1,gsm8k,394_668,verified_incorrect,
gsm8k_265_0,gsm8k,707_583,verified_correct,
gsm8k_267_1,gsm8k,695_504_500,verified_correct,
gsm8k_266_1,gsm8k,858_95_847,verified_correct,
gsm8k_267_0,gsm8k,695_504_500,verified_correct,
gsm8k_265_1,gsm8k,707_583,verified_incorrect,
gsm8k_266_0,gsm8k,858_95_847,verified_correct,
gsm8k_268_0,gsm8k,67_258,verified_incorrect,
gsm8k_269_0,gsm8k,389_659,verified_incorrect,
gsm8k_268_1,gsm8k,67_258,verified_incorrect,
gsm8k_269_1,gsm8k,389_659,verified_correct,
gsm8k_272_0,gsm8k,901_310_250,verified_correct,
gsm8k_272_1,gsm8k,901_310_250,verified_correct,
gsm8k_270_0,gsm8k,473_593,verified_incorrect,
gsm8k_270_1,gsm8k,473_593,verified_correct,
gsm8k_271_0,gsm8k,675_59_305,verified_incorrect,
gsm8k_271_1,gsm8k,675_59_305,verified_correct,
gsm8k_273_1,gsm8k,377_758,verified_correct,
gsm8k_274_1,gsm8k,556_734,verified_correct,
gsm8k_274_0,gsm8k,556_734,verified_correct,
gsm8k_273_0,gsm8k,377_758,verified_incorrect,
gsm8k_275_1,gsm8k,541_230_572,verified_correct,
gsm8k_277_1,gsm8k,726_982_921,verified_correct,
gsm8k_276_0,gsm8k,723_763_521,verified_incorrect,
gsm8k_275_0,gsm8k,541_230_572,verified_correct,
gsm8k_277_0,gsm8k,726_982_921,verified_incorrect,
gsm8k_278_1,gsm8k,687_776_670,verified_correct,
gsm8k_278_0,gsm8k,687_776_670,verified_correct,
gsm8k_276_1,gsm8k,723_763_521,verified_correct,
gsm8k_279_0,gsm8k,484_912_778,verified_incorrect,
gsm8k_279_1,gsm8k,484_912_778,verified_incorrect,
gsm8k_282_1,gsm8k,378_663,verified_incorrect,
gsm8k_280_0,gsm8k,207_358_209,verified_correct,
gsm8k_282_0,gsm8k,378_663,verified_correct,
gsm8k_281_0,gsm8k,232_204_131,verified_correct,
gsm8k_280_1,gsm8k,207_358_209,verified_correct,
gsm8k_281_1,gsm8k,232_204_131,verified_correct,
gsm8k_283_1,gsm8k,170_186_213,verified_correct,
gsm8k_283_0,gsm8k,170_186_213,verified_correct,
gsm8k_284_1,gsm8k,652_544_527,verified_correct,
gsm8k_284_0,gsm8k,652_544_527,verified_incorrect,
gsm8k_285_0,gsm8k,412_367_386,verified_correct,
gsm8k_285_1,gsm8k,412_367_386,verified_incorrect,
gsm8k_286_0,gsm8k,808_679,verified_incorrect,
gsm8k_287_0,gsm8k,486_58_604,verified_incorrect,
gsm8k_286_1,gsm8k,808_679,verified_incorrect,
gsm8k_288_0,gsm8k,89_448,verified_correct,
gsm8k_287_1,gsm8k,486_58_604,verified_incorrect,
gsm8k_288_1,gsm8k,89_448,verified_correct,
gsm8k_289_1,gsm8k,880_99,verified_correct,
gsm8k_289_0,gsm8k,880_99,verified_incorrect,
gsm8k_291_0,gsm8k,782_588_744,verified_incorrect,
gsm8k_290_0,gsm8k,599_248,verified_incorrect,
gsm8k_292_0,gsm8k,973_972_619,verified_correct,
gsm8k_290_1,gsm8k,599_248,verified_incorrect,
gsm8k_292_1,gsm8k,973_972_619,verified_correct,
gsm8k_293_0,gsm8k,891_537,verified_incorrect,
gsm8k_294_0,gsm8k,807_76_767,verified_correct,
gsm8k_291_1,gsm8k,782_588_744,verified_correct,
gsm8k_294_1,gsm8k,807_76_767,verified_correct,
gsm8k_293_1,gsm8k,891_537,verified_incorrect,
gsm8k_295_0,gsm8k,943_87_114,verified_incorrect,
gsm8k_297_0,gsm8k,316_577,verified_correct,
gsm8k_295_1,gsm8k,943_87_114,verified_incorrect,
gsm8k_296_0,gsm8k,463_75,verified_correct,
gsm8k_296_1,gsm8k,463_75,verified_incorrect,
gsm8k_297_1,gsm8k,316_577,verified_correct,
gsm8k_298_0,gsm8k,704_993,verified_correct,
gsm8k_299_0,gsm8k,146_655,verified_incorrect,
gsm8k_299_1,gsm8k,146_655,verified_incorrect,
gsm8k_298_1,gsm8k,704_993,verified_incorrect,
gsm8k_301_0,gsm8k,714_999_926,verified_correct,
gsm8k_300_1,gsm8k,497_441,verified_incorrect,
gsm8k_302_0,gsm8k,462_904,verified_incorrect,
gsm8k_301_1,gsm8k,714_999_926,verified_correct,
gsm8k_302_1,gsm8k,462_904,verified_incorrect,
gsm8k_300_0,gsm8k,497_441,verified_incorrect,
gsm8k_304_1,gsm8k,347_678,verified_incorrect,
gsm8k_303_1,gsm8k,772_766,verified_incorrect,
gsm8k_303_0,gsm8k,772_766,verified_correct,
gsm8k_304_0,gsm8k,347_678,verified_incorrect,
gsm8k_307_0,gsm8k,408_312_286,verified_correct,
gsm8k_305_1,gsm8k,493_774,verified_correct,
gsm8k_306_0,gsm8k,750_293_263,verified_correct,
gsm8k_306_1,gsm8k,750_293_263,verified_incorrect,
gsm8k_305_0,gsm8k,493_774,verified_correct,
gsm8k_307_1,gsm8k,408_312_286,verified_incorrect,
gsm8k_309_0,gsm8k,328_525_442,verified_correct,
gsm8k_308_0,gsm8k,35_124,verified_correct,
gsm8k_308_1,gsm8k,35_124,verified_incorrect,
gsm8k_309_1,gsm8k,328_525_442,verified_correct,
gsm8k_311_0,gsm8k,475_727_732,verified_incorrect,
gsm8k_310_1,gsm8k,154_839,verified_correct,
gsm8k_311_1,gsm8k,475_727_732,verified_correct,
gsm8k_312_1,gsm8k,716_157_10,verified_correct,
gsm8k_312_0,gsm8k,716_157_10,verified_correct,
gsm8k_310_0,gsm8k,154_839,verified_correct,
gsm8k_313_0,gsm8k,800_930,verified_incorrect,
gsm8k_313_1,gsm8k,800_930,verified_correct,
gsm8k_314_0,gsm8k,227_612_629,verified_correct,
gsm8k_314_1,gsm8k,227_612_629,verified_correct,
gsm8k_315_1,gsm8k,244_63,verified_incorrect,
gsm8k_315_0,gsm8k,244_63,verified_correct,
gsm8k_317_1,gsm8k,411_70,verified_correct,
gsm8k_317_0,gsm8k,411_70,verified_correct,
gsm8k_316_0,gsm8k,623_290_353,verified_incorrect,
gsm8k_318_0,gsm8k,676_784,verified_correct,
gsm8k_319_0,gsm8k,416_161,verified_incorrect,
gsm8k_316_1,gsm8k,623_290_353,verified_incorrect,
gsm8k_318_1,gsm8k,676_784,verified_incorrect,
gsm8k_319_1,gsm8k,416_161,verified_correct,
gsm8k_321_0,gsm8k,737_796_357,verified_incorrect,
gsm8k_322_0,gsm8k,509_634,verified_incorrect,
gsm8k_320_1,gsm8k,139_452,verified_incorrect,
gsm8k_320_0,gsm8k,139_452,verified_correct,
gsm8k_321_1,gsm8k,737_796_357,verified_incorrect,
gsm8k_322_1,gsm8k,509_634,verified_correct,
gsm8k_323_1,gsm8k,65_902,verified_incorrect,
gsm8k_324_0,gsm8k,314_955_88,verified_correct,
gsm8k_324_1,gsm8k,314_955_88,verified_incorrect,
gsm8k_323_0,gsm8k,65_902,verified_incorrect,
gsm8k_326_1,gsm8k,959_490,verified_correct,
gsm8k_327_0,gsm8k,951_222_836,verified_incorrect,
gsm8k_325_0,gsm8k,188_783,verified_correct,
gsm8k_326_0,gsm8k,959_490,verified_correct,
gsm8k_327_1,gsm8k,951_222_836,verified_correct,
gsm8k_325_1,gsm8k,188_783,verified_correct,
gsm8k_328_0,gsm8k,392_916,verified_incorrect,
gsm8k_329_0,gsm8k,417_299,verified_incorrect,
gsm8k_329_1,gsm8k,417_299,verified_incorrect,
gsm8k_328_1,gsm8k,392_916,verified_correct,
gsm8k_331_0,gsm8k,677_3,verified_correct,
gsm8k_330_0,gsm8k,833_549,verified_correct,
gsm8k_331_1,gsm8k,677_3,verified_incorrect,
gsm8k_332_1,gsm8k,542_720_478,verified_correct,
gsm8k_332_0,gsm8k,542_720_478,verified_correct,
gsm8k_330_1,gsm8k,833_549,verified_correct,
gsm8k_334_0,gsm8k,320_214_297,verified_incorrect,
gsm8k_333_0,gsm8k,303_979,verified_incorrect,
gsm8k_333_1,gsm8k,303_979,verified_correct,
gsm8k_334_1,gsm8k,320_214_297,verified_incorrect,
gsm8k_337_0,gsm8k,665_71_54,verified_correct,
gsm8k_337_1,gsm8k,665_71_54,verified_incorrect,
gsm8k_336_0,gsm8k,887_92,verified_incorrect,
gsm8k_336_1,gsm8k,887_92,verified_correct,
gsm8k_335_0,gsm8k,813_136_598,verified_correct,
gsm8k_338_0,gsm8k,156_479,verified_correct,
gsm8k_335_1,gsm8k,813_136_598,verified_correct,
gsm8k_339_0,gsm8k,344_477_963,verified_correct,
gsm8k_339_1,gsm8k,344_477_963,verified_incorrect,
gsm8k_338_1,gsm8k,156_479,verified_correct,
gsm8k_341_0,gsm8k,458_870_810,verified_incorrect,
gsm8k_341_1,gsm8k,458_870_810,verified_incorrect,
gsm8k_342_0,gsm8k,692_402_398,verified_correct,
gsm8k_340_0,gsm8k,184_966,verified_incorrect,
gsm8k_340_1,gsm8k,184_966,verified_incorrect,
gsm8k_342_1,gsm8k,692_402_398,verified_incorrect,
gsm8k_344_0,gsm8k,291_915_788,verified_incorrect,
gsm8k_344_1,gsm8k,291_915_788,verified_correct,
gsm8k_343_1,gsm8k,897_640_603,verified_incorrect,
gsm8k_343_0,gsm8k,897_640_603,verified_correct,
gsm8k_347_1,gsm8k,201_806,verified_correct,
gsm8k_346_1,gsm8k,977_423_434,verified_incorrect,
gsm8k_346_0,gsm8k,977_423_434,verified_correct,
gsm8k_345_0,gsm8k,133_851_166,verified_correct,
gsm8k_347_0,gsm8k,201_806,verified_incorrect,
gsm8k_348_0,gsm8k,691_997,verified_incorrect,
gsm8k_345_1,gsm8k,133_851_166,verified_incorrect,
gsm8k_349_1,gsm8k,395_702_526,verified_correct,
gsm8k_349_0,gsm8k,395_702_526,verified_incorrect,
gsm8k_348_1,gsm8k,691_997,verified_correct,
gsm8k_351_0,gsm8k,555_274_116,verified_correct,
gsm8k_351_1,gsm8k,555_274_116,verified_correct,
gsm8k_352_0,gsm8k,115_857,verified_correct,
gsm8k_350_0,gsm8k,513_910,verified_correct,
gsm8k_350_1,gsm8k,513_910,verified_correct,
gsm8k_352_1,gsm8k,115_857,verified_incorrect,
gsm8k_353_1,gsm8k,573_597,verified_correct,
gsm8k_353_0,gsm8k,573_597,verified_correct,
gsm8k_354_1,gsm8k,705_229_976,verified_correct,
gsm8k_354_0,gsm8k,705_229_976,verified_incorrect,
gsm8k_356_1,gsm8k,93_240_281,verified_correct,
gsm8k_355_0,gsm8k,898_343,verified_correct,
gsm8k_355_1,gsm8k,898_343,verified_incorrect,
gsm8k_358_1,gsm8k,581_472_110,verified_correct,
gsm8k_358_0,gsm8k,581_472_110,verified_incorrect,
gsm8k_357_0,gsm8k,815_172,verified_incorrect,
gsm8k_359_0,gsm8k,985_591,verified_correct,
gsm8k_359_1,gsm8k,985_591,verified_correct,
gsm8k_357_1,gsm8k,815_172,verified_incorrect,
gsm8k_356_0,gsm8k,93_240_281,verified_incorrect,
gsm8k_360_1,gsm8k,512_731_615,verified_correct,
gsm8k_361_1,gsm8k,163_605,verified_correct,
gsm8k_362_0,gsm8k,956_683_827,verified_correct,
gsm8k_363_0,gsm8k,53_824_397,verified_incorrect,
gsm8k_362_1,gsm8k,956_683_827,verified_incorrect,
gsm8k_360_0,gsm8k,512_731_615,verified_incorrect,
gsm8k_361_0,gsm8k,163_605,verified_correct,
gsm8k_364_1,gsm8k,643_524_742,verified_correct,
gsm8k_364_0,gsm8k,643_524_742,verified_correct,
gsm8k_363_1,gsm8k,53_824_397,verified_incorrect,
gsm8k_365_0,gsm8k,816_496_662,verified_correct,
gsm8k_365_1,gsm8k,816_496_662,verified_incorrect,
gsm8k_367_0,gsm8k,514_277,verified_correct,
gsm8k_366_0,gsm8k,308_77_45,verified_incorrect,
gsm8k_368_0,gsm8k,382_81_216,verified_incorrect,
gsm8k_367_1,gsm8k,514_277,verified_incorrect,
gsm8k_366_1,gsm8k,308_77_45,verified_incorrect,
gsm8k_369_0,gsm8k,249_761_779,verified_correct,
gsm8k_368_1,gsm8k,382_81_216,verified_correct,
gsm8k_369_1,gsm8k,249_761_779,verified_incorrect,
gsm8k_370_0,gsm8k,276_369,verified_correct,
gsm8k_372_0,gsm8k,630_559,verified_correct,
gsm8k_372_1,gsm8k,630_559,verified_incorrect,
gsm8k_370_1,gsm8k,276_369,verified_incorrect,
gsm8k_371_1,gsm8k,639_721_247,verified_correct,
gsm8k_373_1,gsm8k,431_144,verified_correct,
gsm8k_374_0,gsm8k,819_495,verified_incorrect,
gsm8k_371_0,gsm8k,639_721_247,verified_incorrect,
gsm8k_373_0,gsm8k,431_144,verified_correct,
gsm8k_374_1,gsm8k,819_495,verified_incorrect,
gsm8k_376_0,gsm8k,256_47_958,verified_correct,
gsm8k_376_1,gsm8k,256_47_958,verified_incorrect,
gsm8k_375_0,gsm8k,165_51_828,verified_incorrect,
gsm8k_377_1,gsm8k,202_626,verified_incorrect,
gsm8k_375_1,gsm8k,165_51_828,verified_correct,
gsm8k_377_0,gsm8k,202_626,verified_correct,
gsm8k_378_0,gsm8k,474_822_309,verified_correct,
gsm8k_379_0,gsm8k,850_818_786,verified_incorrect,
gsm8k_379_1,gsm8k,850_818_786,verified_incorrect,
gsm8k_378_1,gsm8k,474_822_309,verified_correct,
gsm8k_380_0,gsm8k,777_148,verified_correct,
gsm8k_381_1,gsm8k,557_17,verified_incorrect,
gsm8k_380_1,gsm8k,777_148,verified_correct,
gsm8k_382_0,gsm8k,532_792,verified_incorrect,
gsm8k_382_1,gsm8k,532_792,verified_incorrect,
gsm8k_383_0,gsm8k,682_181,verified_correct,
gsm8k_384_0,gsm8k,523_179,verified_incorrect,
gsm8k_381_0,gsm8k,557_17,verified_incorrect,
gsm8k_383_1,gsm8k,682_181,verified_incorrect,
gsm8k_384_1,gsm8k,523_179,verified_incorrect,
gsm8k_387_1,gsm8k,226_351,verified_correct,
gsm8k_386_1,gsm8k,908_802,verified_correct,
gsm8k_385_0,gsm8k,515_190_944,verified_incorrect,
gsm8k_387_0,gsm8k,226_351,verified_incorrect,
gsm8k_388_0,gsm8k,370_446,verified_incorrect,
gsm8k_385_1,gsm8k,515_190_944,verified_incorrect,
gsm8k_389_0,gsm8k,759_830_340,verified_correct,
gsm8k_388_1,gsm8k,370_446,verified_correct,
gsm8k_389_1,gsm8k,759_830_340,verified_incorrect,
gsm8k_386_0,gsm8k,908_802,verified_correct,
gsm8k_392_1,gsm8k,421_132_456,verified_correct,
gsm8k_391_1,gsm8k,751_547_748,verified_correct,
gsm8k_391_0,gsm8k,751_547_748,verified_correct,
gsm8k_390_0,gsm8k,799_120_882,execution_failed,ValidationError
gsm8k_390_1,gsm8k,799_120_882,verified_incorrect,
gsm8k_392_0,gsm8k,421_132_456,verified_correct,
gsm8k_393_0,gsm8k,80_400,verified_incorrect,
gsm8k_394_0,gsm8k,690_582,verified_correct,
gsm8k_393_1,gsm8k,80_400,verified_correct,
gsm8k_394_1,gsm8k,690_582,verified_correct,
gsm8k_395_1,gsm8k,911_414_934,verified_correct,
gsm8k_396_0,gsm8k,780_285,verified_correct,
gsm8k_395_0,gsm8k,911_414_934,verified_correct,
gsm8k_397_1,gsm8k,105_689,verified_incorrect,
gsm8k_397_0,gsm8k,105_689,verified_correct,
gsm8k_396_1,gsm8k,780_285,verified_incorrect,
gsm8k_398_0,gsm8k,363_754,verified_correct,
gsm8k_398_1,gsm8k,363_754,verified_correct,
gsm8k_399_0,gsm8k,427_636,verified_incorrect,
gsm8k_399_1,gsm8k,427_636,verified_incorrect,
gsm8k_403_0,gsm8k,616_138,verified_incorrect,
gsm8k_402_1,gsm8k,913_794_42,verified_incorrect,
gsm8k_402_0,gsm8k,913_794_42,verified_correct,
gsm8k_400_0,gsm8k,219_27,verified_correct,
gsm8k_401_0,gsm8k,366_183,verified_incorrect,
gsm8k_404_0,gsm8k,123,verified_correct,
gsm8k_403_1,gsm8k,616_138,verified_incorrect,
gsm8k_404_1,gsm8k,123,verified_incorrect,
gsm8k_400_1,gsm8k,219_27,verified_correct,
